-0.100708681568842,0.155266970019924,-0.168910857367274,-0.0485922218314876,0.0340510316284002,0
-0.107406200536547,0.151071210045483,-0.170837701985526,-0.0505080921919423,0.0341337419553385,0
-0.110277845055907,0.154921360506223,-0.179518140093064,-0.0535406245689867,0.0370848821485101,0
-0.0990639912736954,0.155120699683049,-0.169288084571535,-0.0486192875819689,0.0347314714745026,0
-0.106996976892521,0.152672523555122,-0.17220542759801,-0.0507639137941294,0.03503009178624,0
-0.100284234440877,0.154813547816726,-0.169522158043461,-0.0487100237301993,0.0347470262183064,0
-0.105497276186033,0.151743208808236,-0.168506634462365,-0.049401181554827,0.0343423923117964,0
-0.111350163035143,0.152574615241565,-0.178278760285466,-0.0534604278335969,0.0364549849599978,0
-0.10724423466765,0.151388248910769,-0.170915007062862,-0.0505535449281959,0.033768513671726,0
-0.0711083929968094,0.165222026072909,-0.155979261184899,-0.0391979999336477,0.0330295323718959,0
-0.104119146252692,0.151057102086491,-0.168494417592588,-0.049110173858389,0.0342952143554693,0
-0.120212177322204,0.147976532639915,-0.178590822490493,-0.0552169581950482,0.0359599368280946,0
-0.112214598498464,0.148460025408238,-0.17260426811527,-0.051901260905841,0.034884565764646,0
-0.101524587504507,0.155982630601619,-0.17182241509558,-0.0495683013484165,0.0357734591754719,0
-0.0960473916866262,0.157385301782353,-0.170056776554818,-0.0480451857418168,0.0352300718897613,0
-0.10471182543719,0.153113378284408,-0.17214472602074,-0.0504307827737778,0.0347205442459332,0
-0.118346769577981,0.149089014101958,-0.178366535219687,-0.0548097523892626,0.0356496182835917,0
-0.106247355674497,0.155209308024281,-0.174933464403677,-0.051494713364114,0.0356801173550747,0
-0.0986850636292231,0.155261361229546,-0.168182380124912,-0.0481702392049545,0.0344900842565101,0
-0.11124495729111,0.150885320662404,-0.175315176441017,-0.0527399856612532,0.0358069230004427,0
-0.0989842514096916,0.15422670593881,-0.168917111232341,-0.0483543391920734,0.034416867489275,0
-0.100100103137104,0.150589277626587,-0.165063956563466,-0.0474139138279078,0.033333870311912,0
-0.0798699107843016,0.163957688317447,-0.161775529305811,-0.0427162330448233,0.0329770101727748,0
-0.114287032261156,0.151907659933287,-0.179243486568152,-0.054265611922197,0.036638462269561,0
-0.122828983222956,0.148760405858101,-0.182948236365763,-0.056787492170962,0.0378066796757497,0
-0.110376301830759,0.147595768350946,-0.169195427076686,-0.0508236624179791,0.0333689272134836,0
